X--Trace 1::[interactive: TIME],Y--Trace 1::[vS: V(1)],,X--Trace 2::[interactive: TIME],Y--Trace 2::[vO: V(2)-V(3)],,X--Trace 3::[interactive: TIME],Y--Trace 3::[vD2: V(1)-V(2)],,X--Trace 4::[interactive: TIME],Y--Trace 4::[vD1: V(3)-V(1)],,X--Trace 5::[interactive: TIME],Y--Trace 5::[iO: -I(R)]
0.16264583333333293,-310.6569010872145,,0.16264583333333293,308.8118949689461,,0.16264583333333293,-309.7343980280804,,0.16264583333333293,0.9225030591343284,,0.16264583333333293,30.88118949689461
0.16316666666666627,-301.35235732645907,,0.16316666666666627,299.5089372732165,,0.16316666666666627,-300.43064729983786,,0.16316666666666627,0.9217100266213833,,0.16316666666666627,29.95089372732165
0.1636874999999996,-280.4670114739969,,0.1636874999999996,278.62732461980096,,0.1636874999999996,-279.547168046899,,0.1636874999999996,0.9198434270980442,,0.1636874999999996,27.862732461980098
0.16420833333333293,-248.80347565830115,,0.16420833333333293,246.9700734551785,,0.16420833333333293,-247.88677455673997,,0.16420833333333293,0.9167011015614719,,0.16420833333333293,24.69700734551785
0.16472916666666626,-207.578561803652,,0.16472916666666626,205.75460427014747,,0.16472916666666626,-206.6665830368999,,0.16472916666666626,0.9119787667524406,,0.16472916666666626,20.575460427014747
0.1652499999999996,-158.3765202302885,,0.1652499999999996,156.56669467509172,,0.1652499999999996,-157.47160745269025,,0.1652499999999996,0.9049127775985255,,0.1652499999999996,15.656669467509174
0.16577083333333292,-103.0881578030508,,0.16577083333333292,101.30085053062011,,0.16577083333333292,-102.1945041668356,,0.16577083333333292,0.8936536362154897,,0.16577083333333292,10.130085053062011
0.16629166666666625,-43.83817528394687,,0.16629166666666625,42.096296193009564,,0.16629166666666625,-42.96723573847835,,0.16629166666666625,0.8709395454687865,,0.16629166666666625,4.209629619300957
0.16681249999999959,17.096483726582797,,0.16681249999999959,15.406595346701556,,0.16681249999999959,0.8449441899407653,,0.16681249999999959,-16.25153953664232,,0.16681249999999959,1.5406595346701557
0.16733333333333292,77.3741344553228,,0.16733333333333292,75.60196734623369,,0.16733333333333292,0.8860835545446974,,0.16733333333333292,-76.48805090077839,,0.16733333333333292,7.56019673462337
0.16785416666666625,134.67834058886126,,0.16785416666666625,132.87700179343497,,0.16785416666666625,0.9006693977132727,,0.16785416666666625,-133.77767119114824,,0.16785416666666625,13.287700179343497
0.16837499999999958,186.80693362205125,,0.16837499999999958,184.98846335529393,,0.16837499999999958,0.9092351333788145,,0.16837499999999958,-185.89769848867275,,0.16837499999999958,18.498846335529393
0.1688958333333329,231.75664095868117,,0.1688958333333329,229.92693664841212,,0.1688958333333329,0.9148521551346676,,0.1688958333333329,-230.8417888035468,,0.1688958333333329,22.992693664841212
0.16941666666666624,267.8000705538906,,0.16941666666666624,265.96283570107727,,0.16941666666666624,0.9186174264067404,,0.16941666666666624,-266.881453127484,,0.16941666666666624,26.59628357010773
0.16993749999999958,293.55209362172315,,0.16993749999999958,291.7100789803376,,0.16993749999999958,0.9210073206928655,,0.16993749999999958,-292.63108630103045,,0.16993749999999958,29.17100789803376
0.1704583333333329,308.0230743575852,,0.1704583333333329,306.1785063713316,,0.1704583333333329,0.9222839931269391,,0.1704583333333329,-307.10079036445853,,0.1704583333333329,30.61785063713316
0.17097916666666624,310.6569010872146,,0.17097916666666624,308.81189496894626,,0.17097916666666624,0.9225030591342147,,0.17097916666666624,-309.7343980280805,,0.17097916666666624,30.881189496894628
0.17149999999999957,301.35235732645987,,0.17149999999999957,299.50893727321727,,0.17149999999999957,0.9217100266213833,,0.17149999999999957,-300.43064729983865,,0.17149999999999957,29.950893727321727
0.1720208333333329,280.4670114739974,,0.1720208333333329,278.6273246198015,,0.1720208333333329,0.9198434270979874,,0.1720208333333329,-279.5471680468995,,0.1720208333333329,27.862732461980155
0.17254166666666623,248.8034756583032,,0.17254166666666623,246.97007345518054,,0.17254166666666623,0.9167011015614719,,0.17254166666666623,-247.886774556742,,0.17254166666666623,24.697007345518056
0.17306249999999956,207.5785618036545,,0.17306249999999956,205.75460427015003,,0.17306249999999956,0.9119787667523838,,0.17306249999999956,-206.6665830369024,,0.17306249999999956,20.575460427015003
0.1735833333333329,158.3765202302933,,0.1735833333333329,156.56669467509656,,0.1735833333333329,0.9049127775984971,,0.1735833333333329,-157.47160745269505,,0.1735833333333329,15.656669467509657
0.17410416666666623,103.08815780305399,,0.17410416666666623,101.3008505306233,,0.17410416666666623,0.8936536362154897,,0.17410416666666623,-102.19450416683878,,0.17410416666666623,10.13008505306233
0.17462499999999956,43.83817528395238,,0.17462499999999956,42.096296193015064,,0.17462499999999956,0.8709395454687936,,0.17462499999999956,-42.96723573848386,,0.17462499999999956,4.209629619301507
0.1751458333333329,-17.096483726583866,,0.1751458333333329,15.40659534670262,,0.1751458333333329,-16.25153953664339,,0.1751458333333329,0.8449441899407688,,0.1751458333333329,1.540659534670262
0.17566666666666622,-77.3741344553217,,0.17566666666666622,75.60196734623258,,0.17566666666666622,-76.48805090077728,,0.17566666666666622,0.8860835545446974,,0.17566666666666622,7.560196734623259
0.17618749999999955,-134.67834058885626,,0.17618749999999955,132.87700179342994,,0.17618749999999955,-133.77767119114324,,0.17618749999999955,0.9006693977133011,,0.17618749999999955,13.287700179342995
0.17670833333333288,-186.80693362204855,,0.17670833333333288,184.98846335529126,,0.17670833333333288,-185.89769848867004,,0.17670833333333288,0.909235133378786,,0.17670833333333288,18.498846335529127
0.17722916666666622,-231.75664095867742,,0.17722916666666622,229.9269366484084,,0.17722916666666622,-230.84178880354304,,0.17722916666666622,0.9148521551346391,,0.17722916666666622,22.992693664840843
0.17774999999999955,-267.80007055388893,,0.17774999999999955,265.9628357010756,,0.17774999999999955,-266.88145312748236,,0.17774999999999955,0.9186174264067404,,0.17774999999999955,26.596283570107563
0.17827083333333288,-293.55209362172207,,0.17827083333333288,291.7100789803365,,0.17827083333333288,-292.63108630102937,,0.17827083333333288,0.9210073206928655,,0.17827083333333288,29.17100789803365
0.1787916666666662,-308.0230743575847,,0.1787916666666662,306.17850637133114,,0.1787916666666662,-307.100790364458,,0.1787916666666662,0.9222839931268823,,0.1787916666666662,30.617850637133117
0.17931249999999954,-310.65690108721475,,0.17931249999999954,308.8118949689463,,0.17931249999999954,-309.73439802808065,,0.17931249999999954,0.9225030591343284,,0.17931249999999954,30.881189496894635
